东都花园	114.230309	22.710772
东长路口	113.912407	22.740612
东门①	114.116686	22.548351
东门②	114.116723	22.549615
东门③	114.116536	22.549324
东门④	114.116922	22.550591
东门⑤	114.117207	22.551083
东门⑥	114.117682	22.55186
东门中①	114.117687	22.55231
东门中②	114.11878	22.553716
东门市场	114.117435	22.547965
东门老街	114.11533	22.546961
东门老街地铁站	114.111928	22.547681
东门街道办	114.113688	22.551073
中亚电子博览中心	113.816271	22.748153
中亭北路口	113.817136	22.759679
中信	114.253372	22.695137
中信工业区	113.823902	22.688054
中信红树湾	113.961187	22.533934
中兴发展	114.289439	22.587255
中兴工业园一号岗	113.928558	22.580029
中兴工业园二号岗	113.931576	22.582128
中兴通讯	113.943378	22.539213
中兴通讯学院	114.297764	22.597897
中兴通讯宿舍	113.931161	22.576939
中冠厂	114.420708	22.62063
中医院	114.079811	22.540556
中医院一门诊	114.107372	22.54675
中华制漆	113.810219	22.750161
中华商务印刷厂	114.136008	22.685295
中华商贸城	113.853531	22.61437
中南人防加油站	114.223983	22.733603
中南花园	113.895367	22.552676
中台电热	113.870936	22.812083
中商花园	113.893997	22.554965
中国银行大厦	114.111068	22.543304
中央原著	114.017634	22.632148
中央悦城	114.238745	22.734151
中富厂	113.787317	22.710423
中山公园东门	113.918228	22.55151
中山公园西门	113.910463	22.547242
中山园	113.918784	22.562144
中建工业区	113.984851	22.681695
中心书城北	114.05467	22.551289
中心公园	114.070236	22.547949
中心医院路口	114.277119	22.73498
中心商城	113.885061	22.783855
中心城家乐福	114.05377	22.539484
中心小学	114.207223	22.640455
中心幼儿园	114.295939	22.77148
中心广场	114.343896	22.703413
中心路口	113.824375	22.744683
中油大厦	113.917544	22.52288
中泰工业园	113.932452	22.787898
中海信工业园	114.137627	22.633539
中海信科技园	114.109282	22.653106
中海华庭	114.04953	22.535264
中海圣廷苑酒店北	114.211677	22.707364
中海地产	113.816414	22.775545
中海大山地	114.17334	22.645335
中海康城国际	114.204567	22.712602
中海康城国际东	114.203405	22.711411
中海怡美山庄	114.183039	22.64977
中海怡翠	114.104385	22.624946
中海日辉台	114.061276	22.643217
中海西岸华府	113.817496	22.774168
中海西岸华府路口	113.818356	22.771618
中瑞工业园	114.097591	22.712367
中盛科技园	114.112896	22.65515
中科数码	114.005698	22.63758
中科院研究院	113.986359	22.595098
中粮大厦	114.111717	22.56181
中级法院	114.062546	22.563148
中航地产	114.077915	22.545351
中航格澜郡	114.043068	22.69334
中英公学	113.86037	22.565345
中英公学南	113.860521	22.563782
中英街	114.227745	22.548731
中诺工业区	114.030323	22.63475
中闽花园	113.852297	22.776287
中集公司	114.32798	22.669449
中集集团	114.327591	22.675477
丰丽学校	114.255225	22.728475
丰收城百货	114.191137	22.654179
丰树山	114.40657	22.638143
丰树山石塘	114.409578	22.637699
丰树山路口	114.41199	22.63679
丰泽湖山庄	114.049914	22.594092
丰润居委会	114.023278	22.644638
丰田村	114.321682	22.6875
丰田路	114.015447	22.545367
丰盛集团	114.032714	22.751157
丹坑村	114.036087	22.71839
丹平人行天桥	114.151857	22.63141
丹平金鹏物流	114.15068	22.635838
丹梓中路	114.371265	22.734283
丹梓大道路口	114.36992	22.734748
丹梓路口	114.38306	22.74165
丹竹头地铁站	114.142811	22.622727
丹竹头村	114.147154	22.626967
丹竹头村委	114.151791	22.62123
丹竹头汽车站	114.152228	22.626927
丹竹头社区	114.1465	22.622629
主力厂宿舍	114.36001	22.70416
主力学校	114.310882	22.720315
丽城工业区	113.792446	22.765836
丽山路北	113.959316	22.595043
丽山路南	113.960127	22.586904
丽岛	113.955696	22.594119
丽景城	113.880257	22.59119
丽景海景酒店	114.486576	22.5342
丽晶国际	113.884781	22.55954
丽晶酒店	113.824898	22.71303
丽水路南	113.977819	22.588568
丽沙花都	113.822479	22.719379
丽湖花园	114.098942	22.629481
丽湖花园总站	114.100947	22.632106
丽都酒店①	114.119383	22.542427
